row_id,url_listing,platform,judul_listing,deskripsi,skills_raw
3228,https://fastwork.id/user/alilfx/motion-graphics-49447188?badges=specialist%2Cmilestone&page=1&position=25&source=browse&subcategorySlug=motion-graphics,fastwork,"Pembuatan Animasi 2D, Motion Graphic & Explainer Video","Pembuatan Animasi 2D, Motion Graphic & Explainer Video",animation
3229,https://fastwork.id/user/kriscdsgn/motion-graphics-41396816?badges=milestone&page=1&position=26&source=browse&subcategorySlug=motion-graphics,fastwork,Pembuatan Video Explainer untuk iklan produk maupun infografis,Pembuatan Video Explainer untuk iklan produk maupun infografis,Pembuatan Video Explainer untuk iklan produk maupun infografis
3230,https://fastwork.id/user/mustajib14/motion-graphics-46161882?badges=specialist&page=1&position=27&source=browse&subcategorySlug=motion-graphics,fastwork,Professional Explainer Video | Motion Grafis,Professional Explainer Video | Motion Grafis,Professional Explainer Video | Motion Grafis
3231,https://fastwork.id/user/masajik/motion-graphics-56146094?badges=&page=1&position=28&source=browse&subcategorySlug=motion-graphics,fastwork,Pembuatan Animasi Tugas Express,Pembuatan Animasi Tugas Express,Express.js
3232,https://fastwork.id/user/suhanto/motion-graphics-37096182?badges=milestone%2Crehire&page=1&position=29&source=browse&subcategorySlug=motion-graphics,fastwork,Buat Animasi 2D Short Motion/Frame,Buat Animasi 2D Short Motion/Frame,animation
3233,https://fastwork.id/user/fathanrama/motion-graphics-40241802?badges=&page=1&position=30&source=browse&subcategorySlug=motion-graphics,fastwork,"Animasi 2D, Motion Graphics, Explainer Video (GRATIS VOICE OVER PROFESSIONAL)","Animasi 2D, Motion Graphics, Explainer Video (GRATIS VOICE OVER PROFESSIONAL)","after effects, animation, voice over"
3234,https://fastwork.id/user/shidiqhnf/motion-graphics-61562430?badges=milestone&page=1&position=31&source=browse&subcategorySlug=motion-graphics,fastwork,Animasi Profesional untuk Promosi Perusahaan Iklan Komersil dan Iklan Televisi ~ PREMIUM,Animasi Profesional untuk Promosi Perusahaan Iklan Komersil dan Iklan Televisi ~ PREMIUM,animation
3235,https://fastwork.id/user/khevinrg/motion-graphics-94186148?badges=milestone&page=1&position=32&source=browse&subcategorySlug=motion-graphics,fastwork,Motion Graphic Animasi Eksplainer yang Memukau dan Terjangkau!,Motion Graphic Animasi Eksplainer yang Memukau dan Terjangkau!,animation
3236,https://fastwork.id/user/dianbayu/motion-graphics-60068038?badges=rehire&page=1&position=33&source=browse&subcategorySlug=motion-graphics,fastwork,Jasa Animasi & Motion Graphic PROFESSIONAL - ANTI RIBET,Jasa Animasi & Motion Graphic PROFESSIONAL - ANTI RIBET,animation
3237,https://fastwork.id/user/iccreative/motion-graphics-45353069?badges=&page=1&position=34&source=browse&subcategorySlug=motion-graphics,fastwork,JASA PEMBUATAN ANIMASI MOTION GRAPHIC EXPLAINER/IKLAN/PROMOSI/COMPANY PROFILE/KONTEN/DLL,JASA PEMBUATAN ANIMASI MOTION GRAPHIC EXPLAINER/IKLAN/PROMOSI/COMPANY PROFILE/KONTEN/DLL,animation
3238,https://fastwork.id/user/adendedi34/motion-graphics-65293558?badges=&page=1&position=35&source=browse&subcategorySlug=motion-graphics,fastwork,Motion Graphic & Animasi Explainer Sesuai Kebutuhan,Motion Graphic & Animasi Explainer Sesuai Kebutuhan,animation
3239,https://fastwork.id/user/dialdiald/motion-graphics-98166176?badges=&page=1&position=36&source=browse&subcategorySlug=motion-graphics,fastwork,Jasa Motion Graphic Logo untuk kebutuhan Logo bisnis Anda,Jasa Motion Graphic Logo untuk kebutuhan Logo bisnis Anda,Jasa Motion Graphic Logo untuk kebutuhan Logo bisnis Anda
3240,https://fastwork.id/user/iccreative/motion-graphics-10338980?badges=&page=1&position=37&source=browse&subcategorySlug=motion-graphics,fastwork,Video Motion Graphic untuk Explainer / Iklan / Profile Animation / Marketing Video / DLL,Video Motion Graphic untuk Explainer / Iklan / Profile Animation / Marketing Video / DLL,animation
3241,https://fastwork.id/user/rezhapras/video-editing-58481930?badges=rehire&page=1&position=38&source=browse&subcategorySlug=motion-graphics,fastwork,Mengerjakan Motion Graphic atau Animasi Explainer,Mengerjakan Motion Graphic atau Animasi Explainer,animation
3242,https://fastwork.id/user/taqimqim/motion-graphics-85875584?badges=&page=1&position=39&source=browse&subcategorySlug=motion-graphics,fastwork,Jasa Pembuatan Motion Grafis Background Looping untuk Events,Jasa Pembuatan Motion Grafis Background Looping untuk Events,Jasa Pembuatan Motion Grafis Background Looping untuk Events
3243,https://fastwork.id/user/resstud/motion-graphics-62123753?badges=&page=1&position=40&source=browse&subcategorySlug=motion-graphics,fastwork,JASA PEMBUATAN ANIMASI 2D UNTUK SEGALA KEBUTUHAN ANDA,JASA PEMBUATAN ANIMASI 2D UNTUK SEGALA KEBUTUHAN ANDA,animation
3244,https://fastwork.id/user/manofidn/motion-graphics-76076390?badges=&page=2&position=1&source=browse&subcategorySlug=motion-graphics,fastwork,Animasi Logo Menggunakan Motion Graphic,Animasi Logo Menggunakan Motion Graphic,animation
3245,https://fastwork.id/user/apcreate/motion-graphics-15145316?badges=&page=2&position=2&source=browse&subcategorySlug=motion-graphics,fastwork,JASA VIDEO ANIMASI 2D,JASA VIDEO ANIMASI 2D,animation
3246,https://fastwork.id/user/boyrengganis/motion-graphics-99577057?badges=&page=2&position=3&source=browse&subcategorySlug=motion-graphics,fastwork,4K LOGO ANIMATION | INTRO OUTRO,4K LOGO ANIMATION | INTRO OUTRO,animation
3247,https://fastwork.id/user/pmvideo/motion-graphics-65194205?badges=&page=2&position=4&source=browse&subcategorySlug=motion-graphics,fastwork,Video Animasi 2D | Video Iklan UMKM | Motion Graphics,Video Animasi 2D | Video Iklan UMKM | Motion Graphics,"after effects, animation"
3248,https://fastwork.id/user/shidiqhnf/motion-graphics-15251143?badges=&page=2&position=5&source=browse&subcategorySlug=motion-graphics,fastwork,Animasi 2D Video Explainer | Edukasi | Promosi Perusahaan ~ PROFESSIONAL,Animasi 2D Video Explainer | Edukasi | Promosi Perusahaan ~ PROFESSIONAL,animation
3249,https://fastwork.id/user/rynzal/motion-graphics-86117410?badges=milestone%2Crehire&page=2&position=6&source=browse&subcategorySlug=motion-graphics,fastwork,Jasa Video Animasi 2D | Motion Graphic | Video Explainer | Revisi Unlimited & Free Voice Over,Jasa Video Animasi 2D | Motion Graphic | Video Explainer | Revisi Unlimited & Free Voice Over,"animation, voice over"
3250,https://fastwork.id/user/lpddfxow/motion-graphics-78933122?badges=&page=2&position=7&source=browse&subcategorySlug=motion-graphics,fastwork,"Pembuatan Video Explainer Animasi, Infographic, Peta, dll","Pembuatan Video Explainer Animasi, Infographic, Peta, dll",animation
3251,https://fastwork.id/user/kalongol/motion-graphics-85439657?badges=&page=2&position=8&source=browse&subcategorySlug=motion-graphics,fastwork,MOTION GRAPHIC UNTUK JASA DAN USAHA ANDA,MOTION GRAPHIC UNTUK JASA DAN USAHA ANDA,MOTION GRAPHIC UNTUK JASA DAN USAHA ANDA
3252,https://fastwork.id/user/tegarrandynalnugraha/motion-graphics-98947676?badges=&page=2&position=9&source=browse&subcategorySlug=motion-graphics,fastwork,"jasa pembuatan motion graphics, animasi 2D, & Explainer Video","jasa pembuatan motion graphics, animasi 2D, & Explainer Video","after effects, animation"
3253,https://fastwork.id/user/arieangga/motion-graphics-45576219?badges=&page=2&position=10&source=browse&subcategorySlug=motion-graphics,fastwork,Jasa Pembuatan Bumper logo,Jasa Pembuatan Bumper logo,Jasa Pembuatan Bumper logo
3254,https://fastwork.id/user/vizione1/motion-graphics-80268563?badges=&page=2&position=11&source=browse&subcategorySlug=motion-graphics,fastwork,Bumper Opening Youtube Simple - Kompleks,Bumper Opening Youtube Simple - Kompleks,Bumper Opening Youtube Simple - Kompleks
3255,https://fastwork.id/user/marsono/motion-graphics-19938564?badges=&page=2&position=12&source=browse&subcategorySlug=motion-graphics,fastwork,Animasi 2D dan Video Editing,Animasi 2D dan Video Editing,"animation, video editing"
3256,https://fastwork.id/user/sutrisna/motion-graphics-51090238?badges=&page=2&position=13&source=browse&subcategorySlug=motion-graphics,fastwork,SHORT 3D ANIMASI PRODUK MERK/BRAND ANDA UNTUK KEPERLUAN PROMOSI,SHORT 3D ANIMASI PRODUK MERK/BRAND ANDA UNTUK KEPERLUAN PROMOSI,"3d modeling, animation"
3257,https://fastwork.id/user/134kreatif/motion-graphics-10807203?badges=&page=2&position=14&source=browse&subcategorySlug=motion-graphics,fastwork,OPEN ORDER VIDEO PROMOTION,OPEN ORDER VIDEO PROMOTION,OPEN ORDER VIDEO PROMOTION
3258,https://fastwork.id/user/farukivackoth/motion-graphics-82972007?badges=&page=2&position=15&source=browse&subcategorySlug=motion-graphics,fastwork,"Membuat Intro Logo Keren, Simpel Profesional","Membuat Intro Logo Keren, Simpel Profesional","Membuat Intro Logo Keren, Simpel Profesional"
3259,https://fastwork.id/user/134kreatif/motion-graphics-84505355?badges=&page=2&position=16&source=browse&subcategorySlug=motion-graphics,fastwork,Undangan Digital Video Pernikahan,Undangan Digital Video Pernikahan,Undangan Digital Video Pernikahan
3260,https://fastwork.id/user/iqbalarp/motion-graphics-73842009?badges=&page=2&position=19&source=browse&subcategorySlug=motion-graphics,fastwork,"2D ANIMASI UNTUK BERBAGAI KEBUTUHAN SEPERTI EMOTICON, SHORT ANIMATION, DLL","2D ANIMASI UNTUK BERBAGAI KEBUTUHAN SEPERTI EMOTICON, SHORT ANIMATION, DLL",animation
3261,https://fastwork.id/user/fahmiaml/motion-graphics-31037203?badges=&page=2&position=20&source=browse&subcategorySlug=motion-graphics,fastwork,Animasi Logo | Bumper Logo | Looping Logo,Animasi Logo | Bumper Logo | Looping Logo,animation
3262,https://fastwork.id/user/dialdiald/motion-graphics-76875281?badges=&page=2&position=21&source=browse&subcategorySlug=motion-graphics,fastwork,Jasa Motion Graphic untuk semua kebutuhan anda!,Jasa Motion Graphic untuk semua kebutuhan anda!,Jasa Motion Graphic untuk semua kebutuhan anda!
3263,https://fastwork.id/user/juliodm/motion-graphics-64981023?badges=&page=2&position=22&source=browse&subcategorySlug=motion-graphics,fastwork,Motion Design Video Editing (Logo / Graphic Animation),Motion Design Video Editing (Logo / Graphic Animation),"animation, video editing"
3264,https://fastwork.id/user/syaibar/motion-graphics-85830765?badges=&page=2&position=23&source=browse&subcategorySlug=motion-graphics,fastwork,"Desain Konten Dinamis (Motion Graphic/Short Video) Sosial Media ; Facebook, Tiktok & Instagram Story","Desain Konten Dinamis (Motion Graphic/Short Video) Sosial Media ; Facebook, Tiktok & Instagram Story",Instagram
3265,https://fastwork.id/user/imamdigi/motion-graphics-16043153?badges=&page=2&position=24&source=browse&subcategorySlug=motion-graphics,fastwork,Undangan Digital / Digital Wedding 1 Hari Selesai,Undangan Digital / Digital Wedding 1 Hari Selesai,Undangan Digital / Digital Wedding 1 Hari Selesai
3266,https://fastwork.id/user/ridwingz/motion-graphics-86933254?badges=&page=2&position=25&source=browse&subcategorySlug=motion-graphics,fastwork,Amazing Motion Graphics,Amazing Motion Graphics,after effects
3267,https://fastwork.id/user/sanjayaa/motion-graphics-76458129?badges=milestone&page=2&position=26&source=browse&subcategorySlug=motion-graphics,fastwork,"Animasi 2D Motion Graphic untuk Explainer, Infografis, dan Promosi","Animasi 2D Motion Graphic untuk Explainer, Infografis, dan Promosi",animation
3268,https://fastwork.id/user/ipgading/motion-graphics-83774321?badges=&page=2&position=27&source=browse&subcategorySlug=motion-graphics,fastwork,"Jasa Motion Graphic ( Video promosi, Iklan, Presentasi, Event, Profil dll)","Jasa Motion Graphic ( Video promosi, Iklan, Presentasi, Event, Profil dll)","Jasa Motion Graphic ( Video promosi, Iklan, Presentasi, Event, Profil dll)"
3269,https://fastwork.id/user/dhefla/motion-graphics-24249824?badges=&page=2&position=29&source=browse&subcategorySlug=motion-graphics,fastwork,Animasi 2D | Motion Graphics | Explainer Video | Product Ads,Animasi 2D | Motion Graphics | Explainer Video | Product Ads,"after effects, animation"
3270,https://fastwork.id/user/andims12/motion-graphics-52435874?badges=&page=2&position=30&source=browse&subcategorySlug=motion-graphics,fastwork,"Jasa Video Animasi - Produk, Jasa, CV, Insatgram Story, Social Media Content (2 hari jadi)","Jasa Video Animasi - Produk, Jasa, CV, Insatgram Story, Social Media Content (2 hari jadi)",animation
3271,https://fastwork.id/user/muharror19/motion-graphics-77053901?badges=rehire&page=2&position=32&source=browse&subcategorySlug=motion-graphics,fastwork,"Membuat Animasi Explainer, Menganimasikan Logo dan Animasi Undangan","Membuat Animasi Explainer, Menganimasikan Logo dan Animasi Undangan",animation
3272,https://fastwork.id/user/jaxstudio/motion-graphics-52971685?badges=&page=2&position=33&source=browse&subcategorySlug=motion-graphics,fastwork,"Motion Graphics Tutorial Penggunaan Aplikasi, Explainer, Iklan DLL","Motion Graphics Tutorial Penggunaan Aplikasi, Explainer, Iklan DLL",after effects
3273,https://fastwork.id/user/mxxxhc/motion-graphics-33622496?badges=specialist&page=2&position=34&source=browse&subcategorySlug=motion-graphics,fastwork,Jasa Video Animasi Explainer Durasi Up To 3 Menit + BONUS TEASER,Jasa Video Animasi Explainer Durasi Up To 3 Menit + BONUS TEASER,animation
3274,https://fastwork.id/user/aidamr/motion-graphics-49041610?badges=&page=2&position=35&source=browse&subcategorySlug=motion-graphics,fastwork,Motion Grapher I Education and Promotion Video,Motion Grapher I Education and Promotion Video,Motion Grapher I Education and Promotion Video
3275,https://fastwork.id/user/denzmadden/motion-graphics-81497638?badges=&page=2&position=36&source=browse&subcategorySlug=motion-graphics,fastwork,INTRO BUMPER OPENER VLOG KEREN UNTUK YOUTUBE ANDA,INTRO BUMPER OPENER VLOG KEREN UNTUK YOUTUBE ANDA,INTRO BUMPER OPENER VLOG KEREN UNTUK YOUTUBE ANDA
3276,https://fastwork.id/user/iyoey03/motion-graphics-75202158?badges=&page=2&position=37&source=browse&subcategorySlug=motion-graphics,fastwork,Motion Graphic / Explainner Video,Motion Graphic / Explainner Video,Motion Graphic / Explainner Video
3277,https://fastwork.id/user/kusnifly/motion-graphics-70045288?badges=&page=2&position=38&source=browse&subcategorySlug=motion-graphics,fastwork,Jasa Custom Animasi Logo | 3 hari jadi,Jasa Custom Animasi Logo | 3 hari jadi,animation
3278,https://fastwork.id/user/sandhika_/motion-graphics-51937638?badges=&page=2&position=39&source=browse&subcategorySlug=motion-graphics,fastwork,"Jasa Motion grapich Social Media Instagram,Tiktok,Facebook, Dan lainnya","Jasa Motion grapich Social Media Instagram,Tiktok,Facebook, Dan lainnya",Instagram
3279,https://fastwork.id/user/wantiwanti/motion-graphics-50769346?badges=&page=2&position=40&source=browse&subcategorySlug=motion-graphics,fastwork,Ilustrasi gif animasi bergerak,Ilustrasi gif animasi bergerak,animation
3280,https://fastwork.id/user/danirosady/motion-graphics-64869049?badges=rehire&page=3&position=1&source=browse&subcategorySlug=motion-graphics,fastwork,Bumper Intro/Outro Logo Branding 2D/3D Resolusi Tinggi dan Realistis,Bumper Intro/Outro Logo Branding 2D/3D Resolusi Tinggi dan Realistis,"3d modeling, branding"
3281,https://fastwork.id/user/bisri19/motion-graphics-37714028?badges=&page=3&position=2&source=browse&subcategorySlug=motion-graphics,fastwork,Animasi Pendek 2D Atau GIF Animasi,Animasi Pendek 2D Atau GIF Animasi,animation
3282,https://fastwork.id/user/willyshofa/motion-graphics-74395667?badges=&page=3&position=4&source=browse&subcategorySlug=motion-graphics,fastwork,Motion graphic dan video explainer,Motion graphic dan video explainer,Motion graphic dan video explainer
3283,https://fastwork.id/user/jaka030393/motion-graphics-69420797?badges=&page=3&position=5&source=browse&subcategorySlug=motion-graphics,fastwork,Pembuatan Motion Graphics dan Animasi 2D Profesional,Pembuatan Motion Graphics dan Animasi 2D Profesional,"after effects, animation"
3284,https://fastwork.id/user/yarzoelenko/motion-graphics-46159584?badges=&page=3&position=6&source=browse&subcategorySlug=motion-graphics,fastwork,Jasa Pembuatan Animasi Logo (Logo Animation) 2D untuk Identitas Merek,Jasa Pembuatan Animasi Logo (Logo Animation) 2D untuk Identitas Merek,animation
3285,https://fastwork.id/user/bagusbco/motion-graphics-82101318?badges=rehire&page=3&position=7&source=browse&subcategorySlug=motion-graphics,fastwork,Animasi Iklan Dengan Custom Karakter Kualitas Terjamin,Animasi Iklan Dengan Custom Karakter Kualitas Terjamin,animation
3286,https://fastwork.id/user/jerryjerot/motion-graphics-84805373?badges=&page=3&position=8&source=browse&subcategorySlug=motion-graphics,fastwork,"Intro / Outro Video Youtube, 2D Motion Graphic, Explainer Video","Intro / Outro Video Youtube, 2D Motion Graphic, Explainer Video","Intro / Outro Video Youtube, 2D Motion Graphic, Explainer Video"
